station_id,island,year,month,station_name,expected_days,n_days,n_temp,n_prec,pct_temp,tmed_month,tmin_month,tmax_month,prec_month,tropical_nights_month,equatorial_nights_month,torrid_nights_month
C018J,Lanzarote,2015,1,TÍAS,31,31,31,31,1,14.235483870967743,11.832258064516129,16.641935483870967,18,0,0,0
C018J,Lanzarote,2015,2,TÍAS,28,28,28,28,1,13.503571428571428,11.17142857142857,15.85,10.6,0,0,0
C018J,Lanzarote,2015,3,TÍAS,31,31,31,31,1,15.648387096774194,11.825806451612904,19.454838709677418,8.4,0,0,0
C018J,Lanzarote,2015,4,TÍAS,30,30,30,30,1,16.046666666666667,12.29,19.79,0,0,0,0
C018J,Lanzarote,2015,5,TÍAS,31,31,31,31,1,19.46451612903226,14.941935483870967,23.983870967741936,0,2,0,0
C018J,Lanzarote,2015,6,TÍAS,30,30,30,30,1,18.85,15.48,22.216666666666665,0,0,0,0
C018J,Lanzarote,2015,7,TÍAS,31,31,31,31,1,21.97741935483871,18.14516129032258,25.803225806451614,0,1,0,0
C018J,Lanzarote,2015,8,TÍAS,31,31,31,31,1,22.387096774193548,18.751612903225805,26.006451612903227,0.6000000000000001,4,0,0
C018J,Lanzarote,2015,9,TÍAS,30,30,30,30,1,22.073333333333334,18.523333333333333,25.633333333333333,1.7999999999999998,4,0,0
C018J,Lanzarote,2015,10,TÍAS,31,31,29,29,0.9354838709677419,20.96896551724138,17.820689655172416,24.124137931034483,121,2,0,0
C018J,Lanzarote,2015,11,TÍAS,30,30,27,27,0.9,19.02962962962963,15.87037037037037,22.18148148148148,2.1,0,0,0
C018J,Lanzarote,2015,12,TÍAS,31,31,29,31,0.9354838709677419,17.47241379310345,14.76206896551724,20.19655172413793,3,0,0,0
C018J,Lanzarote,2016,1,TÍAS,31,31,30,30,0.967741935483871,16.866666666666667,13.456666666666667,20.266666666666666,2,0,0,0
C018J,Lanzarote,2016,2,TÍAS,29,29,29,29,1,15.296551724137931,12.220689655172414,18.36551724137931,39.4,0,0,0
C018J,Lanzarote,2016,3,TÍAS,31,31,31,31,1,14.993548387096775,11.741935483870968,18.258064516129032,7,0,0,0
C018J,Lanzarote,2016,4,TÍAS,30,30,30,30,1,16.166666666666668,12.959999999999999,19.376666666666665,11.6,0,0,0
C018J,Lanzarote,2016,5,TÍAS,31,31,31,31,1,17.251612903225805,14.103225806451613,20.412903225806453,1.4,0,0,0
C018J,Lanzarote,2016,6,TÍAS,30,30,30,30,1,19.663333333333334,16.013333333333332,23.296666666666667,5.2,0,0,0
C018J,Lanzarote,2016,7,TÍAS,31,31,31,31,1,21.112903225806452,17.43225806451613,24.793548387096774,0.2,0,0,0
C018J,Lanzarote,2016,8,TÍAS,31,31,31,31,1,22.883870967741935,18.761290322580646,27.006451612903227,0,5,0,0
C018J,Lanzarote,2016,9,TÍAS,30,30,30,30,1,21.15,17.836666666666666,24.476666666666667,0,0,0,0
C018J,Lanzarote,2016,10,TÍAS,31,31,31,31,1,20.651612903225807,17.280645161290323,24.006451612903227,68.60000000000001,4,0,0
C018J,Lanzarote,2016,11,TÍAS,30,30,30,30,1,17.81,14.763333333333334,20.863333333333333,33.2,0,0,0
C018J,Lanzarote,2016,12,TÍAS,31,31,31,31,1,16.451612903225808,14.067741935483872,18.829032258064515,30.4,0,0,0
C018J,Lanzarote,2017,1,TÍAS,31,31,31,31,1,14.790322580645162,12.09032258064516,17.480645161290322,3.2,0,0,0
C018J,Lanzarote,2017,2,TÍAS,28,28,28,28,1,15.207142857142857,12.210714285714285,18.196428571428573,20.599999999999998,0,0,0
C018J,Lanzarote,2017,3,TÍAS,31,31,31,31,1,16.967741935483872,12.95483870967742,20.983870967741936,5.6,1,0,0
C018J,Lanzarote,2017,4,TÍAS,30,30,29,30,0.9666666666666667,18.603448275862068,14.651724137931035,22.541379310344826,3.4,0,0,0
C018J,Lanzarote,2017,5,TÍAS,31,31,30,31,0.967741935483871,19.143333333333334,15.6,22.68,0,0,0,0
C018J,Lanzarote,2017,6,TÍAS,30,30,30,30,1,20.60333333333333,17.05666666666667,24.15,0.2,2,0,0
C018J,Lanzarote,2017,7,TÍAS,31,31,31,31,1,21.216129032258063,17.6,24.84516129032258,0,1,0,0
C018J,Lanzarote,2017,8,TÍAS,31,31,31,31,1,23.309677419354838,18.787096774193547,27.822580645161292,0,3,1,0
C018J,Lanzarote,2017,9,TÍAS,30,30,30,30,1,21.793333333333333,18.05,25.536666666666665,0,1,0,0
C018J,Lanzarote,2017,10,TÍAS,31,31,31,31,1,22.316129032258065,18.387096774193548,26.229032258064517,0.2,7,2,0
C018J,Lanzarote,2017,11,TÍAS,30,29,29,29,0.9666666666666667,19.43448275862069,16.013793103448275,22.837931034482757,1.2,0,0,0
C018J,Lanzarote,2017,12,TÍAS,31,31,31,31,1,15.441935483870967,12.609677419354838,18.29032258064516,17.4,0,0,0
C018J,Lanzarote,2018,1,TÍAS,31,31,31,31,1,14.548387096774194,11.63225806451613,17.467741935483872,41.2,0,0,0
C018J,Lanzarote,2018,2,TÍAS,28,26,26,25,0.9285714285714286,13.811538461538461,11.015384615384615,16.615384615384617,55.4,0,0,0
C018J,Lanzarote,2018,3,TÍAS,31,31,31,31,1,16.34193548387097,13.061290322580644,19.629032258064516,6.800000000000001,0,0,0
C018J,Lanzarote,2018,4,TÍAS,30,30,30,30,1,15.85,12.703333333333333,19,13.799999999999999,0,0,0
C018J,Lanzarote,2018,5,TÍAS,31,31,31,31,1,16.335483870967742,13.387096774193548,19.293548387096774,0,0,0,0
C018J,Lanzarote,2018,6,TÍAS,30,30,30,30,1,18.336666666666666,15.323333333333334,21.356666666666666,0,0,0,0
C018J,Lanzarote,2018,7,TÍAS,31,31,31,31,1,20.258064516129032,16.938709677419354,23.558064516129033,0,0,0,0
C018J,Lanzarote,2018,8,TÍAS,31,31,31,31,1,21.7,18.15483870967742,25.241935483870968,0,0,0,0
C018J,Lanzarote,2018,9,TÍAS,30,30,30,30,1,22.066666666666666,18.416666666666668,25.723333333333333,0,2,0,0
C018J,Lanzarote,2018,10,TÍAS,31,31,31,31,1,20.20967741935484,17,23.43548387096774,50.2,0,0,0
C018J,Lanzarote,2018,11,TÍAS,30,30,30,30,1,17.023333333333333,14.353333333333333,19.686666666666667,46.4,0,0,0
C018J,Lanzarote,2018,12,TÍAS,31,31,31,31,1,17.225806451612904,14.119354838709677,20.335483870967742,0.2,0,0,0
C018J,Lanzarote,2019,1,TÍAS,31,31,31,31,1,14.519354838709678,11.787096774193548,17.274193548387096,15.499999999999998,0,0,0
C018J,Lanzarote,2019,2,TÍAS,28,28,28,28,1,16.460714285714285,12.592857142857143,20.310714285714287,5.4,0,0,0
C018J,Lanzarote,2019,3,TÍAS,31,31,31,31,1,16.07741935483871,12.45483870967742,19.696774193548386,7.8,0,0,0
C018J,Lanzarote,2019,4,TÍAS,30,30,30,30,1,16.34,12.99,19.693333333333335,9.6,0,0,0
C018J,Lanzarote,2019,5,TÍAS,31,31,30,31,0.967741935483871,18.46,14.536666666666667,22.39,1,0,0,0
C018J,Lanzarote,2019,6,TÍAS,30,28,28,28,0.9333333333333333,19.964285714285715,15.760714285714286,24.175,2.6,0,0,0
C018J,Lanzarote,2019,7,TÍAS,31,31,31,31,1,20.60322580645161,17.080645161290324,24.15483870967742,2,0,0,0
C018J,Lanzarote,2019,8,TÍAS,31,31,31,31,1,22.454838709677418,18.04193548387097,26.86774193548387,0.2,1,0,0
C018J,Lanzarote,2019,9,TÍAS,30,30,30,30,1,21.886666666666667,17.723333333333333,26.043333333333333,1.2,0,0,0
C018J,Lanzarote,2019,10,TÍAS,31,31,31,31,1,21.14516129032258,17.019354838709678,25.283870967741937,2.4,2,0,0
C018J,Lanzarote,2019,11,TÍAS,30,30,30,30,1,18.25,15.073333333333334,21.44,14.8,0,0,0
C018J,Lanzarote,2019,12,TÍAS,31,30,30,30,0.967741935483871,16.73,13.826666666666666,19.64,23.2,0,0,0
C018J,Lanzarote,2020,1,TÍAS,31,31,31,31,1,15.493548387096775,12.112903225806452,18.864516129032257,3.2,0,0,0
C018J,Lanzarote,2020,2,TÍAS,29,29,29,29,1,18.21034482758621,14.10344827586207,22.324137931034482,0,0,0,0
C018J,Lanzarote,2020,3,TÍAS,31,31,31,31,1,16.506451612903227,12.477419354838709,20.538709677419355,20,0,0,0
C018J,Lanzarote,2020,4,TÍAS,30,30,30,30,1,17.693333333333335,13.673333333333334,21.693333333333335,16,0,0,0
C018J,Lanzarote,2020,5,TÍAS,31,31,31,31,1,19.703225806451613,14.85483870967742,24.56451612903226,1.4,0,0,0
C018J,Lanzarote,2020,6,TÍAS,30,30,30,30,1,20.983333333333334,16.846666666666668,25.13,0.4,0,0,0
C018J,Lanzarote,2020,7,TÍAS,31,31,31,31,1,22.348387096774193,17.92258064516129,26.774193548387096,0,0,0,0
C018J,Lanzarote,2020,8,TÍAS,31,31,30,30,0.967741935483871,23.043333333333333,18.823333333333334,27.263333333333332,0.4,2,1,0
C018J,Lanzarote,2020,9,TÍAS,30,30,30,30,1,23.183333333333334,18.473333333333333,27.896666666666665,0,2,0,0
C018J,Lanzarote,2020,10,TÍAS,31,31,31,31,1,20.903225806451612,16.851612903225806,24.929032258064517,3.2,2,0,0
C018J,Lanzarote,2020,11,TÍAS,30,30,30,30,1,19.386666666666667,15.64,23.14,30.4,3,0,0
C018J,Lanzarote,2020,12,TÍAS,31,31,31,31,1,16.267741935483873,13.438709677419356,19.10322580645161,14.4,0,0,0
C018J,Lanzarote,2021,1,TÍAS,31,31,31,31,1,15.37741935483871,12.241935483870968,18.474193548387095,56,0,0,0
C018J,Lanzarote,2021,2,TÍAS,28,28,28,28,1,15.539285714285715,11.914285714285715,19.15714285714286,45.2,0,0,0
C018J,Lanzarote,2021,3,TÍAS,31,31,31,31,1,16.548387096774192,12.883870967741936,20.219354838709677,8.2,0,0,0
C018J,Lanzarote,2021,4,TÍAS,30,30,30,30,1,17.886666666666667,13.76,21.996666666666666,3.6,0,0,0
C018J,Lanzarote,2021,5,TÍAS,31,31,30,30,0.967741935483871,18.266666666666666,14.673333333333334,21.846666666666668,0,0,0,0
C018J,Lanzarote,2021,6,TÍAS,30,30,30,30,1,19.7,15.573333333333334,23.84,0,0,0,0
C018J,Lanzarote,2021,7,TÍAS,31,31,31,31,1,21.412903225806453,17.112903225806452,25.71290322580645,1.2,1,0,0
C018J,Lanzarote,2021,8,TÍAS,31,31,31,31,1,22.674193548387098,18.14516129032258,27.2,1.2,2,1,0
C018J,Lanzarote,2021,9,TÍAS,30,30,30,30,1,22.676666666666666,18.22,27.13,0,1,0,0
C018J,Lanzarote,2021,10,TÍAS,31,31,31,31,1,20.919354838709676,16.803225806451614,25.03548387096774,3,1,0,0
C018J,Lanzarote,2021,11,TÍAS,30,30,30,30,1,17.393333333333334,13.846666666666668,20.926666666666666,11,0,0,0
C018J,Lanzarote,2021,12,TÍAS,31,31,31,31,1,16.664516129032258,13.416129032258064,19.906451612903226,1.2,0,0,0
C018J,Lanzarote,2022,1,TÍAS,31,31,31,31,1,16.02258064516129,12.903225806451612,19.12258064516129,16.8,0,0,0
C018J,Lanzarote,2022,2,TÍAS,28,28,28,28,1,17.603571428571428,13.982142857142858,21.214285714285715,10.799999999999999,0,0,0
C018J,Lanzarote,2022,3,TÍAS,31,31,31,31,1,15.370967741935484,11.919354838709678,18.825806451612902,37.6,0,0,0
C018J,Lanzarote,2022,4,TÍAS,30,30,30,30,1,17.226666666666667,13.006666666666666,21.426666666666666,18.2,1,0,0
C018J,Lanzarote,2022,5,TÍAS,31,31,31,31,1,19.506451612903227,15.035483870967742,23.97741935483871,0.2,1,0,0
C018J,Lanzarote,2022,6,TÍAS,30,30,30,30,1,19.89,16.25,23.55,0.8,0,0,0
C018J,Lanzarote,2022,7,TÍAS,31,31,31,31,1,22.748387096774195,18.196774193548386,27.28709677419355,0,5,0,0
C018J,Lanzarote,2022,8,TÍAS,31,31,31,31,1,22.37741935483871,18.31935483870968,26.435483870967744,0,2,0,0
C018J,Lanzarote,2022,9,TÍAS,30,30,30,30,1,21.893333333333334,18.433333333333334,25.36,108,0,0,0
C018J,Lanzarote,2022,10,TÍAS,31,31,31,31,1,22.07741935483871,17.677419354838708,26.48709677419355,17,3,0,0
C018J,Lanzarote,2022,11,TÍAS,30,30,30,30,1,20.416666666666668,16.46,24.37,0.8,3,0,0
C018J,Lanzarote,2022,12,TÍAS,31,31,31,31,1,18.106451612903225,15.141935483870968,21.074193548387097,35.6,0,0,0
C018J,Lanzarote,2023,1,TÍAS,31,31,31,31,1,15.76774193548387,12.593548387096774,18.929032258064517,8,0,0,0
C018J,Lanzarote,2023,2,TÍAS,28,28,28,28,1,14.617857142857142,11.357142857142858,17.87142857142857,39.2,0,0,0
C018J,Lanzarote,2023,3,TÍAS,31,30,30,30,0.967741935483871,19.4,14.233333333333334,24.56,0.8,1,0,0
C018J,Lanzarote,2023,4,TÍAS,30,30,30,30,1,18.906666666666666,14.38,23.433333333333334,6.2,0,0,0
C018J,Lanzarote,2023,5,TÍAS,31,31,31,31,1,19.18064516129032,14.987096774193548,23.374193548387098,0,0,0,0
C018J,Lanzarote,2023,6,TÍAS,30,30,30,30,1,22.143333333333334,17.573333333333334,26.723333333333333,0,2,0,0
C018J,Lanzarote,2023,7,TÍAS,31,31,31,31,1,22.56774193548387,18.48709677419355,26.65483870967742,0,1,0,0
C018J,Lanzarote,2023,8,TÍAS,31,31,31,31,1,24.629032258064516,19.751612903225805,29.506451612903227,0,12,0,0
C018J,Lanzarote,2023,9,TÍAS,30,30,30,30,1,22.46,18.17,26.753333333333334,0.2,0,0,0
C018J,Lanzarote,2023,10,TÍAS,31,31,31,31,1,24.65806451612903,20.025806451612905,29.26451612903226,13.2,14,3,0
C018J,Lanzarote,2023,11,TÍAS,30,30,29,29,0.9666666666666667,20.351724137931033,16.448275862068964,24.26206896551724,2.5999999999999996,2,0,0
C018J,Lanzarote,2023,12,TÍAS,31,31,31,12,1,17.441935483870967,14.067741935483872,20.816129032258065,15.2,0,0,0
C018J,Lanzarote,2024,1,TÍAS,31,31,31,31,1,18.39032258064516,14.690322580645162,22.083870967741937,0,0,0,0
C018J,Lanzarote,2024,2,TÍAS,29,29,29,29,1,18.26551724137931,14.544827586206896,21.97241379310345,3.2,0,0,0
C018J,Lanzarote,2024,3,TÍAS,31,31,31,31,1,16.883870967741935,13.087096774193549,20.67741935483871,42.6,0,0,0
C018J,Lanzarote,2024,4,TÍAS,30,30,30,30,1,20.19,15.356666666666667,25.02,0.6000000000000001,2,0,0
C018J,Lanzarote,2024,5,TÍAS,31,31,30,30,0.967741935483871,18.623333333333335,14.836666666666666,22.413333333333334,4.4,0,0,0
C018J,Lanzarote,2024,6,TÍAS,30,30,30,30,1,19.406666666666666,15.923333333333334,22.9,0.4,0,0,0
C018J,Lanzarote,2024,7,TÍAS,31,31,31,31,1,21.629032258064516,17.503225806451614,25.738709677419354,2.2,0,0,0
C018J,Lanzarote,2024,8,TÍAS,31,31,31,31,1,22.68064516129032,18.741935483870968,26.606451612903225,2.2,2,0,0
C018J,Lanzarote,2024,9,TÍAS,30,30,30,30,1,21.323333333333334,17.48,25.163333333333334,0,0,0,0
C018J,Lanzarote,2024,10,TÍAS,31,31,31,31,1,20.725806451612904,17.15806451612903,24.296774193548387,11.2,0,0,0
C018J,Lanzarote,2024,11,TÍAS,30,30,29,29,0.9666666666666667,21.355172413793102,17.63448275862069,25.06896551724138,12.4,5,0,0
C018J,Lanzarote,2024,12,TÍAS,31,31,31,31,1,17.280645161290323,14.251612903225807,20.293548387096774,12.8,0,0,0
C018J,Lanzarote,2025,1,TÍAS,31,31,31,31,1,16.04193548387097,12.63225806451613,19.451612903225808,10.200000000000001,0,0,0
C018J,Lanzarote,2025,2,TÍAS,28,28,28,28,1,16.2,12.085714285714285,20.289285714285715,8.4,0,0,0
C018J,Lanzarote,2025,3,TÍAS,31,31,31,31,1,16.148387096774194,12.519354838709678,19.79032258064516,41.8,0,0,0
C018J,Lanzarote,2025,4,TÍAS,30,30,30,30,1,17.503333333333334,13.8,21.213333333333335,20.8,0,0,0
C018J,Lanzarote,2025,5,TÍAS,31,31,31,31,1,18.748387096774195,14.725806451612904,22.761290322580646,2.2,0,0,0
C018J,Lanzarote,2025,6,TÍAS,30,30,30,30,1,20.323333333333334,16.54,24.096666666666668,0,0,0,0
C018J,Lanzarote,2025,7,TÍAS,31,31,31,31,1,22.251612903225805,18.080645161290324,26.425806451612903,2.6,2,0,0
C018J,Lanzarote,2025,8,TÍAS,31,31,31,31,1,23.809677419354838,19.387096774193548,28.232258064516127,0.6,4,1,0
C018J,Lanzarote,2025,9,TÍAS,30,30,29,29,0.9666666666666667,23.144827586206898,18.872413793103448,27.43448275862069,1,4,0,0
C018J,Lanzarote,2025,10,TÍAS,31,31,31,31,1,21.009677419354837,17.335483870967742,24.683870967741935,1.2000000000000002,0,0,0
C018J,Lanzarote,2025,11,TÍAS,30,30,28,29,0.9333333333333333,19.40714285714286,15.846428571428572,22.978571428571428,16.6,1,0,0
C018J,Lanzarote,2025,12,TÍAS,31,31,31,31,1,15.648387096774194,12.696774193548388,18.596774193548388,84.4,0,0,0
C019V,Lanzarote,2015,1,YAIZA PLAYA BLANCA,31,31,31,0,1,17.983870967741936,15.787096774193548,20.18064516129032,,0,0,0
C019V,Lanzarote,2015,2,YAIZA PLAYA BLANCA,28,28,0,28,0,,,,1.9,0,0,0
C019V,Lanzarote,2015,3,YAIZA PLAYA BLANCA,31,31,31,30,1,17.60967741935484,14.709677419354838,20.509677419354837,24.7,1,0,0
C019V,Lanzarote,2015,4,YAIZA PLAYA BLANCA,30,28,8,8,0.26666666666666666,18.8625,15.225,22.5,0,0,0,0
C019V,Lanzarote,2015,5,YAIZA PLAYA BLANCA,31,31,31,31,1,21.106451612903225,17.90967741935484,24.316129032258065,0,3,0,0
C019V,Lanzarote,2015,6,YAIZA PLAYA BLANCA,30,30,30,30,1,21.18,18.80666666666667,23.55,0,3,0,0
C019V,Lanzarote,2015,7,YAIZA PLAYA BLANCA,31,31,31,31,1,24.31935483870968,21.196774193548386,27.44516129032258,0,28,0,0
C019V,Lanzarote,2015,8,YAIZA PLAYA BLANCA,31,31,31,31,1,25.032258064516128,22.006451612903227,28.080645161290324,6.6000000000000005,31,0,0
C019V,Lanzarote,2015,9,YAIZA PLAYA BLANCA,30,30,30,29,1,24.186666666666667,21.346666666666668,27.04,1.2000000000000002,26,0,0
C019V,Lanzarote,2015,10,YAIZA PLAYA BLANCA,31,31,30,29,0.967741935483871,23.29,20.803333333333335,25.776666666666667,76.7,23,0,0
C019V,Lanzarote,2015,11,YAIZA PLAYA BLANCA,30,30,29,29,0.9666666666666667,21.393103448275863,18.23793103448276,24.52758620689655,1,5,0,0
C019V,Lanzarote,2015,12,YAIZA PLAYA BLANCA,31,31,31,28,1,19.848387096774193,17.712903225806453,22.009677419354837,1.2,6,0,0
C019V,Lanzarote,2016,1,YAIZA PLAYA BLANCA,31,31,31,31,1,18.732258064516127,15.490322580645161,21.961290322580645,1.2,0,0,0
C019V,Lanzarote,2016,2,YAIZA PLAYA BLANCA,29,29,29,29,1,17.679310344827584,14.758620689655173,20.624137931034483,37.6,0,0,0
C019V,Lanzarote,2016,3,YAIZA PLAYA BLANCA,31,31,30,30,0.967741935483871,17.57,14.81,20.316666666666666,1.4000000000000001,0,0,0
C019V,Lanzarote,2016,4,YAIZA PLAYA BLANCA,30,30,30,30,1,18.81,16.223333333333333,21.39,3.4000000000000004,0,0,0
C019V,Lanzarote,2016,5,YAIZA PLAYA BLANCA,31,31,31,31,1,19.974193548387095,17.5,22.43225806451613,0,0,0,0
C019V,Lanzarote,2016,6,YAIZA PLAYA BLANCA,30,30,30,30,1,21.95,19.283333333333335,24.59,1,5,0,0
C019V,Lanzarote,2016,7,YAIZA PLAYA BLANCA,31,31,31,31,1,23.35483870967742,20.725806451612904,25.993548387096773,0,28,0,0
C019V,Lanzarote,2016,8,YAIZA PLAYA BLANCA,31,31,31,31,1,25.032258064516128,21.84193548387097,28.216129032258063,0,31,0,0
C019V,Lanzarote,2016,9,YAIZA PLAYA BLANCA,30,30,30,30,1,23.573333333333334,20.79,26.36,0.8,26,0,0
C019V,Lanzarote,2016,10,YAIZA PLAYA BLANCA,31,31,31,31,1,22.625806451612902,19.8,25.435483870967744,48.6,14,0,0
C019V,Lanzarote,2016,11,YAIZA PLAYA BLANCA,30,30,30,30,1,20.286666666666665,17.333333333333332,23.266666666666666,16.4,1,0,0
C019V,Lanzarote,2016,12,YAIZA PLAYA BLANCA,31,31,31,31,1,19.361290322580643,17.338709677419356,21.37741935483871,11.6,1,0,0
C019V,Lanzarote,2017,1,YAIZA PLAYA BLANCA,31,31,31,31,1,17.56451612903226,15.319354838709678,19.822580645161292,0.8,0,0,0
C019V,Lanzarote,2017,2,YAIZA PLAYA BLANCA,28,28,27,26,0.9642857142857143,17.64074074074074,14.651851851851852,20.633333333333333,21.599999999999998,0,0,0
C019V,Lanzarote,2017,3,YAIZA PLAYA BLANCA,31,31,31,31,1,18.829032258064515,15.412903225806451,22.229032258064517,2,1,0,0
C019V,Lanzarote,2017,4,YAIZA PLAYA BLANCA,30,30,30,30,1,20.473333333333333,17.543333333333333,23.413333333333334,0,2,0,0
C019V,Lanzarote,2017,5,YAIZA PLAYA BLANCA,31,31,31,31,1,21.63225806451613,18.912903225806453,24.37741935483871,0,8,0,0
C019V,Lanzarote,2017,6,YAIZA PLAYA BLANCA,30,30,30,30,1,22.94,20.326666666666668,25.546666666666667,0,18,0,0
C019V,Lanzarote,2017,7,YAIZA PLAYA BLANCA,31,31,31,31,1,23.490322580645163,20.864516129032257,26.112903225806452,0,30,0,0
C019V,Lanzarote,2017,8,YAIZA PLAYA BLANCA,31,31,31,31,1,24.916129032258066,21.75483870967742,28.058064516129033,0,30,0,0
C019V,Lanzarote,2017,9,YAIZA PLAYA BLANCA,30,30,30,30,1,23.876666666666665,20.996666666666666,26.76,0.8,26,0,0
C019V,Lanzarote,2017,10,YAIZA PLAYA BLANCA,31,31,31,31,1,23.60967741935484,20.34193548387097,26.88064516129032,0,16,0,0
C019V,Lanzarote,2017,11,YAIZA PLAYA BLANCA,30,30,30,29,1,21.466666666666665,18.546666666666667,24.406666666666666,0,4,0,0
C019V,Lanzarote,2017,12,YAIZA PLAYA BLANCA,31,31,31,31,1,18.148387096774194,15.42258064516129,20.86774193548387,2.6,0,0,0
C019V,Lanzarote,2018,1,YAIZA PLAYA BLANCA,31,31,31,31,1,16.916129032258066,13.735483870967741,20.074193548387097,18.6,0,0,0
C019V,Lanzarote,2018,2,YAIZA PLAYA BLANCA,28,28,28,28,1,16.439285714285713,13.596428571428572,19.27857142857143,3.8,0,0,0
C019V,Lanzarote,2018,3,YAIZA PLAYA BLANCA,31,31,31,31,1,18.77741935483871,16.216129032258063,21.348387096774193,0,0,0,0
C019V,Lanzarote,2018,4,YAIZA PLAYA BLANCA,30,30,30,30,1,18.383333333333333,15.953333333333333,20.82,0,0,0,0
C019V,Lanzarote,2018,5,YAIZA PLAYA BLANCA,31,31,31,31,1,19.225806451612904,16.903225806451612,21.558064516129033,0,0,0,0
C019V,Lanzarote,2018,6,YAIZA PLAYA BLANCA,30,30,30,30,1,20.873333333333335,18.516666666666666,23.25,0,0,0,0
C019V,Lanzarote,2018,7,YAIZA PLAYA BLANCA,31,31,31,31,1,23.10322580645161,20.193548387096776,26.019354838709678,0,21,0,0
C019V,Lanzarote,2018,8,YAIZA PLAYA BLANCA,31,31,31,31,1,23.961290322580645,21.335483870967742,26.587096774193547,0,30,0,0
C019V,Lanzarote,2018,9,YAIZA PLAYA BLANCA,30,30,30,30,1,24.063333333333333,21.343333333333334,26.786666666666665,0,24,0,0
C019V,Lanzarote,2018,10,YAIZA PLAYA BLANCA,31,31,31,31,1,22.55483870967742,19.83225806451613,25.29032258064516,0.4,18,0,0
C019V,Lanzarote,2018,11,YAIZA PLAYA BLANCA,30,30,30,30,1,19.76,17.02,22.496666666666666,26.4,0,0,0
C019V,Lanzarote,2018,12,YAIZA PLAYA BLANCA,31,31,31,31,1,18.838709677419356,15.364516129032259,22.31290322580645,0,1,0,0
C019V,Lanzarote,2019,1,YAIZA PLAYA BLANCA,31,31,31,31,1,17.306451612903224,14.76774193548387,19.86774193548387,4.2,0,0,0
C019V,Lanzarote,2019,2,YAIZA PLAYA BLANCA,28,28,28,28,1,18.007142857142856,14.478571428571428,21.564285714285713,5,0,0,0
C019V,Lanzarote,2019,3,YAIZA PLAYA BLANCA,31,31,31,31,1,18.22258064516129,15.061290322580644,21.39032258064516,3.4,0,0,0
C019V,Lanzarote,2019,4,YAIZA PLAYA BLANCA,30,30,30,30,1,19.066666666666666,16.44,21.706666666666667,1.7999999999999998,0,0,0
C019V,Lanzarote,2019,5,YAIZA PLAYA BLANCA,31,31,31,31,1,20.419354838709676,17.938709677419354,22.90967741935484,0,0,0,0
C019V,Lanzarote,2019,6,YAIZA PLAYA BLANCA,30,28,28,28,0.9333333333333333,21.84285714285714,19.017857142857142,24.660714285714285,0,6,0,0
C019V,Lanzarote,2019,7,YAIZA PLAYA BLANCA,31,31,31,31,1,23.083870967741934,20.548387096774192,25.635483870967743,0,28,0,0
C019V,Lanzarote,2019,8,YAIZA PLAYA BLANCA,31,31,31,31,1,24.509677419354837,21.387096774193548,27.63225806451613,0,31,0,0
C019V,Lanzarote,2019,9,YAIZA PLAYA BLANCA,30,30,30,30,1,23.536666666666665,20.616666666666667,26.436666666666667,0,21,0,0
C019V,Lanzarote,2019,10,YAIZA PLAYA BLANCA,31,31,31,31,1,22.858064516129033,19.732258064516127,26.01290322580645,0.6,14,0,0
C019V,Lanzarote,2019,11,YAIZA PLAYA BLANCA,30,30,30,30,1,20.763333333333332,18.05,23.473333333333333,0.2,3,0,0
C019V,Lanzarote,2019,12,YAIZA PLAYA BLANCA,31,30,30,30,0.967741935483871,19.046666666666667,16.273333333333333,21.826666666666668,0,3,0,0
C019V,Lanzarote,2020,1,YAIZA PLAYA BLANCA,31,31,31,31,1,17.629032258064516,14.938709677419356,20.325806451612902,0,0,0,0
C019V,Lanzarote,2020,2,YAIZA PLAYA BLANCA,29,29,29,29,1,19.55862068965517,16.182758620689654,22.924137931034483,0,2,0,0
C019V,Lanzarote,2020,3,YAIZA PLAYA BLANCA,31,31,31,31,1,18.525806451612905,15.516129032258064,21.548387096774192,0,0,0,0
C019V,Lanzarote,2020,4,YAIZA PLAYA BLANCA,30,30,30,30,1,19.756666666666668,17.106666666666666,22.4,0,0,0,0
C019V,Lanzarote,2020,5,YAIZA PLAYA BLANCA,31,31,31,31,1,21.15483870967742,18.11935483870968,24.196774193548386,0,1,0,0
C019V,Lanzarote,2020,6,YAIZA PLAYA BLANCA,30,30,30,30,1,23.066666666666666,20.41,25.71,0,21,0,0
C019V,Lanzarote,2020,7,YAIZA PLAYA BLANCA,31,31,31,31,1,24.080645161290324,21.170967741935485,26.983870967741936,0,31,0,0
C019V,Lanzarote,2020,8,YAIZA PLAYA BLANCA,31,31,31,31,1,25.129032258064516,22.029032258064515,28.238709677419354,0,31,0,0
C019V,Lanzarote,2020,9,YAIZA PLAYA BLANCA,30,30,30,30,1,24.473333333333333,21.546666666666667,27.426666666666666,0,28,0,0
C019V,Lanzarote,2020,10,YAIZA PLAYA BLANCA,31,31,31,31,1,22.73548387096774,19.8,25.68064516129032,0,16,0,0
C019V,Lanzarote,2020,11,YAIZA PLAYA BLANCA,30,30,30,30,1,21.166666666666668,18.113333333333333,24.226666666666667,22.6,4,0,0
C019V,Lanzarote,2020,12,YAIZA PLAYA BLANCA,31,31,31,31,1,18.864516129032257,16.196774193548386,21.532258064516128,0.6000000000000001,0,0,0
